,label,image_name,x1,x2,y1,y2
891,[2],Onepoto_20pointKAP20_2020_frame_52687.jpg,[680],[817],[664],[793]
892,[3],PMR74_2021_03_01_frame_19975.jpg,[495],[546],[109],[199]
893,[1],TUH_035_22_09_2020_frame_62097.jpg,[740],[1110],[423],[568]
894,[3],WP54_frame_97942.jpg,[1440],[1685],[929],[1048]
895,[1],Onepoto_20pointKAP20_2020_frame_55294.jpg,[420],[996],[-6],[179]
896,"[1, 1, 1]",KPT_017_2021_02_26_frame_28837.jpg,"[26, 804, 964]","[163, 864, 1072]","[16, 657, 809]","[178, 842, 957]"
897,[3],Rangatira_20pointKAP23_2021_frame_39100.jpg,[38],[638],[537],[767]
898,[2],Onepoto_20pointKAP20_2020_frame_60944.jpg,[632],[706],[196],[359]
899,[2],Onepoto_20pointKAP20_2020_frame_61003.jpg,[340],[463],[782],[868]
900,"[3, 3]",Green_20canKAP24_2021_frame_43425.jpg,"[492, 799]","[568, 1040]","[815, 8]","[969, 225]"
901,[3],Rangatira_20pointKAP23_2021_frame_38750.jpg,[918],[1271],[587],[966]
902,[3],Green_20canKAP24_2021_frame_44525.jpg,[-24],[103],[490],[670]
903,[1],KPT_017_2021_02_26_frame_43025.jpg,[408],[626],[285],[490]
904,"[1, 1, 2]",KPT_017_2021_02_26_frame_24012.jpg,"[501, 1133, 902]","[625, 1277, 995]","[84, 806, 768]","[376, 955, 962]"
905,[3],WP40_frame_43726.jpg,[962],[1140],[419],[518]
906,"[1, 1]",KPT_017_2021_02_26_frame_28737.jpg,"[750, 1089]","[898, 1200]","[321, 876]","[417, 957]"
907,"[1, 1, 1, 1]",Te_20Oneroa_20BayKAP01_2021_frame_42900.jpg,"[87, 163, 432, 780]","[1218, 539, 585, 1089]","[49, 823, 149, 363]","[852, 966, 387, 503]"
908,"[1, 1, 2]",Onepoto_20pointKAP20_2020_frame_52897.jpg,"[228, 569, 587]","[299, 954, 876]","[405, 327, 328]","[443, 547, 554]"
909,[3],Rangatira_20pointKAP23_2021_frame_38850.jpg,[777],[1070],[537],[970]
910,[1],Onepoto_20pointKAP20_2020_frame_60764.jpg,[517],[701],[585],[643]
911,"[2, 3, 3]",WP54_frame_103936.jpg,"[1018, 765, 1016]","[1242, 1188, 1210]","[576, 3, 557]","[885, 248, 832]"
912,[2],WP38_frame_85414.jpg,[1143],[1321],[290],[452]
913,"[1, 1]",Green_20canKAP24_2021_frame_38950.jpg,"[256, 668]","[1016, 859]","[324, 464]","[703, 519]"
914,"[2, 3]",WP54_frame_91288.jpg,"[1570, 1516]","[1837, 1913]","[801, 738]","[900, 1043]"
915,[3],Rangatira_20pointKAP23_2021_frame_18900.jpg,[84],[223],[270],[520]
916,[1],WP40_frame_30989.jpg,[730],[1297],[596],[779]
917,[1],KPT_017_2021_02_26_frame_45725.jpg,[640],[931],[433],[484]
918,"[1, 2, 2]",KPT_017_2021_02_26_frame_30087.jpg,"[1120, 270, 423]","[1289, 564, 586]","[140, 746, 351]","[247, 967, 547]"
919,[3],WP40_frame_40909.jpg,[64],[163],[516],[632]
920,"[1, 1, 2]",KPT_017_2021_02_26_frame_30587.jpg,"[234, 922, 208]","[328, 1151, 340]","[681, 171, 639]","[853, 277, 874]"
921,[3],CON30_2012_frame_53166.jpg,[18],[114],[35],[157]
922,[3],TUH_035_22_09_2020_frame_77681.jpg,[1099],[1225],[684],[841]
923,[3],WP40_frame_43606.jpg,[414],[620],[436],[483]
924,"[1, 1]",WP40_frame_40849.jpg,"[1262, 1524]","[1369, 1876]","[362, 494]","[437, 630]"
925,"[2, 3]",WP40_frame_112807.jpg,"[1722, 1042]","[1865, 1163]","[834, 457]","[938, 596]"
926,[3],Rangatira_20pointKAP23_2021_frame_39125.jpg,[228],[544],[3],[228]
927,"[1, 2]",Onepoto_20pointKAP20_2020_frame_61063.jpg,"[526, 594]","[935, 783]","[687, 288]","[1080, 369]"
928,[2],WP40_frame_39590.jpg,[1270],[1357],[684],[815]
929,"[3, 3]",WP54_frame_100759.jpg,"[499, 1373]","[832, 1693]","[0, 779]","[209, 1002]"
930,[3],WP40_frame_109510.jpg,[1383],[1695],[801],[849]
931,"[3, 3]",WP40_frame_19420.jpg,"[229, 1011]","[430, 1209]","[834, 929]","[965, 1092]"
932,"[1, 1]",PMR18_2012_frame_22327.jpg,"[190, 248]","[356, 417]","[359, 4]","[470, 64]"
933,"[1, 1]",WP40_frame_110649.jpg,"[271, 1098]","[464, 1258]","[677, 786]","[774, 1082]"
934,[1],DD5_2011_frame_18401.jpg,[334],[433],[220],[264]
935,[2],WP40_frame_42647.jpg,[1473],[1730],[892],[977]
936,"[1, 2]",EE11_2011_frame_58441.jpg,"[182, 87]","[341, 155]","[196, 68]","[298, 169]"
937,[2],WP54_frame_56073.jpg,[491],[580],[798],[856]
938,[3],KPT_017_2021_02_26_frame_30337.jpg,[913],[994],[366],[604]
939,"[1, 2]",DD5_2011_frame_57482.jpg,"[509, 114]","[584, 162]","[274, 133]","[435, 279]"
940,"[3, 3, 3]",PMR12_2012_frame_47292.jpg,"[341, 556, 573]","[585, 698, 612]","[316, 287, 150]","[400, 334, 247]"
941,"[1, 1, 1]",CON30_2012_frame_50739.jpg,"[-23, 305, 324]","[50, 475, 463]","[265, 191, 223]","[311, 295, 265]"
942,[1],WP38_frame_13546.jpg,[942],[1380],[385],[609]
943,"[3, 3]",WP54_frame_87332.jpg,"[448, 1817]","[859, 1962]","[510, 198]","[670, 423]"
944,[1],Onepoto_20pointKAP20_2020_frame_52717.jpg,[728],[999],[863],[977]
945,[3],PMR74_2021_03_01_frame_24450.jpg,[863],[907],[170],[293]
946,[2],WP38_frame_87272.jpg,[1184],[1301],[709],[885]
947,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_24075.jpg,"[23, 278, 319]","[374, 564, 463]","[154, 558, 520]","[490, 883, 928]"
948,[1],DD2_2011_frame_30059.jpg,[132],[243],[164],[423]
949,"[3, 3]",Green_20canKAP24_2021_frame_44275.jpg,"[159, 163]","[515, 570]","[584, 529]","[678, 727]"
950,[2],Onepoto_20pointKAP20_2020_frame_60194.jpg,[261],[432],[753],[800]
951,[3],Te_20Oneroa_20BayKAP01_2021_frame_26675.jpg,[421],[733],[86],[431]
952,"[2, 3, 3]",WP54_frame_96383.jpg,"[1203, 1020, 1762]","[1453, 1128, 1937]","[102, 610, 260]","[324, 836, 461]"
953,"[1, 1, 1, 1]",PMR27_2012_frame_55714.jpg,"[164, 620, 626, 642]","[296, 779, 721, 698]","[235, 320, 390, 337]","[310, 505, 478, 550]"
954,"[3, 3]",Green_20canKAP24_2021_frame_45150.jpg,"[244, 260]","[447, 600]","[0, 413]","[123, 772]"
955,"[1, 2]",Onepoto_20pointKAP20_2020_frame_61213.jpg,"[762, 195]","[1719, 433]","[1, 637]","[439, 748]"
956,[3],Rangatira_20pointKAP23_2021_frame_18825.jpg,[128],[257],[138],[271]
957,[3],Rangatira_20pointKAP23_2021_frame_38175.jpg,[394],[582],[559],[949]
958,"[1, 2]",WP40_frame_108551.jpg,"[733, 731]","[943, 951]","[908, 910]","[1044, 1057]"
959,"[1, 2]",KPT_017_2021_02_26_frame_30812.jpg,"[1227, 401]","[1288, 548]","[412, 786]","[461, 906]"
960,"[3, 3]",WP54_frame_86493.jpg,"[985, 1468]","[1201, 1855]","[488, 657]","[852, 875]"
961,"[1, 1]",Hole_20in_20the_20wall_20bayKAP16_2021_frame_33875.jpg,"[62, 820]","[1210, 1072]","[38, 36]","[797, 123]"
962,"[3, 3]",Green_20canKAP24_2021_frame_43475.jpg,"[383, 389]","[717, 507]","[775, 2]","[948, 103]"
963,"[3, 3]",WP40_frame_40969.jpg,"[1084, 1557]","[1227, 1812]","[773, 808]","[859, 964]"
964,[1],KPT_017_2021_02_26_frame_29912.jpg,[823],[981],[511],[709]
965,[3],PMR74_2021_03_01_frame_25712.jpg,[1],[51],[496],[696]
966,[3],WP54_frame_99980.jpg,[896],[1179],[590],[823]
967,"[3, 3]",Green_20canKAP24_2021_frame_43650.jpg,"[11, 497]","[187, 1008]","[508, 748]","[665, 958]"
968,[3],KPT_017_2021_02_26_frame_45050.jpg,[731],[1043],[452],[712]
969,"[1, 2]",KPT_017_2021_02_26_frame_29012.jpg,"[730, 732]","[861, 971]","[13, 441]","[49, 552]"
970,"[1, 1]",TUH_035_22_09_2020_frame_60958.jpg,"[1653, 1749]","[2064, 1942]","[474, 464]","[676, 782]"
971,[1],Rangatira_20pointKAP23_2021_frame_24350.jpg,[406],[628],[361],[799]
972,"[2, 3]",WP40_frame_111158.jpg,"[1011, 1013]","[1413, 1168]","[799, 555]","[1040, 657]"
973,"[2, 3]",WP54_frame_106273.jpg,"[1100, 1084]","[1304, 1328]","[594, 570]","[756, 806]"
974,[3],Rangatira_20pointKAP23_2021_frame_37550.jpg,[0],[374],[839],[960]
975,[1],WP54_frame_69710.jpg,[580],[1354],[353],[866]
976,[3],WP40_frame_108491.jpg,[1455],[1686],[899],[1058]
977,[3],TUH_035_22_09_2020_frame_65034.jpg,[1304],[1412],[-2],[191]
978,[2],WP40_frame_113106.jpg,[1446],[1510],[567],[673]
979,[3],Rangatira_20pointKAP23_2021_frame_38075.jpg,[273],[419],[798],[962]
980,[1],Onepoto_20pointKAP20_2020_frame_53946.jpg,[406],[553],[813],[1057]
981,[2],WP54_frame_88531.jpg,[1024],[1132],[534],[801]
982,"[1, 1]",DD5_2011_frame_16153.jpg,"[336, 337]","[430, 443]","[217, 175]","[259, 293]"
983,[1],TUH_035_22_09_2020_frame_80858.jpg,[692],[1090],[389],[559]
984,"[3, 3]",Rangatira_20pointKAP23_2021_frame_26375.jpg,"[159, 260]","[378, 298]","[749, 769]","[954, 963]"
985,"[1, 1, 1]",KPT_017_2021_02_26_frame_30412.jpg,"[29, 244, 985]","[141, 1253, 1353]","[359, 358, 621]","[483, 760, 779]"
986,"[3, 3]",WP54_frame_87392.jpg,"[654, 725]","[1032, 987]","[574, 615]","[747, 705]"
987,"[3, 3]",WP54_frame_83916.jpg,"[967, 1203]","[1132, 1381]","[601, 575]","[896, 835]"
988,[3],WP54_frame_107532.jpg,[1423],[1804],[365],[597]
989,[3],TUH_035_22_09_2020_frame_80978.jpg,[1723],[1924],[578],[855]
990,[2],WP54_frame_46993.jpg,[1377],[1495],[193],[257]
991,[3],WP40_frame_42227.jpg,[848],[886],[802],[947]
992,"[1, 2]",Onepoto_20pointKAP20_2020_frame_59835.jpg,"[876, 536]","[1125, 776]","[640, 299]","[906, 410]"
993,[3],Rangatira_20pointKAP23_2021_frame_39800.jpg,[13],[502],[58],[402]
994,"[1, 1, 1]",KPT_017_2021_02_26_frame_30387.jpg,"[77, 521, 1001]","[1156, 616, 1219]","[363, 510, 609]","[733, 638, 736]"
995,[3],Onepoto_20pointKAP20_2020_frame_62022.jpg,[444],[635],[672],[796]
997,"[1, 1, 1]",KPT_017_2021_02_26_frame_30837.jpg,"[117, 360, 1061]","[229, 612, 1153]","[847, 282, 818]","[960, 745, 954]"
998,[1],Onepoto_20pointKAP20_2020_frame_53496.jpg,[1039],[1369],[308],[917]
999,"[3, 3]",Green_20canKAP24_2021_frame_45700.jpg,"[53, 201]","[321, 608]","[315, 430]","[658, 592]"
1000,"[1, 1]",Rangatira_20pointKAP23_2021_frame_31900.jpg,"[16, 311]","[248, 593]","[190, 662]","[261, 965]"
1001,[1],EE16_2011_frame_42707.jpg,[3],[118],[287],[361]
1002,"[3, 3]",Green_20canKAP24_2021_frame_26137.jpg,"[-43, 6]","[209, 120]","[304, 302]","[442, 463]"
1003,[3],WP54_frame_88111.jpg,[966],[1237],[697],[919]
1004,"[1, 1]",TUH_035_22_09_2020_frame_61318.jpg,"[808, 1700]","[1517, 1914]","[441, 499]","[772, 728]"
1005,"[3, 3, 3, 3]",Green_20canKAP24_2021_frame_38925.jpg,"[502, 647, 730, 765]","[931, 680, 923, 865]","[100, 134, 326, 168]","[795, 489, 414, 499]"
1006,"[1, 1]",PMR12_2012_frame_27872.jpg,"[222, 496]","[294, 545]","[12, 294]","[153, 382]"
1007,[1],TUH_035_22_09_2020_frame_66293.jpg,[401],[801],[736],[912]
1008,"[1, 2]",PMR74_2021_03_01_frame_18737.jpg,"[750, 758]","[886, 937]","[405, 426]","[479, 493]"
1009,"[1, 1, 1]",Hole_20in_20the_20wall_20bayKAP16_2021_frame_1875.jpg,"[860, 874, 1075]","[1053, 1022, 1312]","[736, 801, 14]","[907, 876, 95]"
1010,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_39175.jpg,"[63, 132, 1172]","[620, 584, 1387]","[507, 550, 262]","[790, 694, 616]"
1011,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_37650.jpg,"[189, 223, 344]","[566, 490, 572]","[671, -8, 772]","[1150, 101, 939]"
1012,"[1, 1]",Onepoto_20pointKAP20_2020_frame_53826.jpg,"[363, 633]","[1786, 924]","[310, 715]","[514, 1060]"
1013,[1],Onepoto_20pointKAP20_2020_frame_53916.jpg,[547],[852],[552],[979]
1014,"[1, 1]",Rangatira_20pointKAP23_2021_frame_37625.jpg,"[272, 776]","[495, 1147]","[18, 450]","[125, 671]"
1015,[3],PMR74_2021_03_01_frame_13050.jpg,[692],[832],[218],[367]
1016,[1],Onepoto_20pointKAP20_2020_frame_53166.jpg,[1520],[1676],[518],[567]
1017,"[3, 3]",WP54_frame_84515.jpg,"[661, 1031]","[1107, 1287]","[699, 62]","[871, 515]"
1018,"[3, 3]",WP54_frame_97762.jpg,"[998, 1048]","[1341, 1231]","[667, 653]","[894, 863]"
1019,[3],WP40_frame_42767.jpg,[1011],[1125],[521],[611]
1020,[1],Onepoto_20pointKAP20_2020_frame_54755.jpg,[761],[1084],[576],[659]
1021,[3],Green_20canKAP24_2021_frame_45825.jpg,[209],[624],[611],[744]
1022,[1],KPT_017_2021_02_26_frame_28525.jpg,[734],[1038],[392],[487]
1023,[2],WP40_frame_26553.jpg,[1435],[1473],[1030],[1092]
1024,"[1, 1, 1]",Onepoto_20pointKAP20_2020_frame_62562.jpg,"[-74, 1146, 1147]","[326, 1592, 1732]","[358, 287, 12]","[566, 577, 543]"
1025,[1],TUH_035_22_09_2020_frame_80439.jpg,[768],[1082],[361],[534]
1026,"[1, 2]",Onepoto_20pointKAP20_2020_frame_61933.jpg,"[205, 214]","[495, 390]","[246, 736]","[671, 799]"
1027,"[1, 1]",Rangatira_20pointKAP23_2021_frame_20000.jpg,"[362, 822]","[559, 1196]","[431, 375]","[766, 547]"
1029,"[3, 3]",WP40_frame_111908.jpg,"[920, 1432]","[1162, 1759]","[455, 743]","[537, 1078]"
1030,[1],Onepoto_20pointKAP20_2020_frame_61153.jpg,[337],[442],[895],[949]
1031,[1],KPT_017_2021_02_26_frame_40775.jpg,[527],[911],[217],[337]
1032,"[3, 3]",WP54_frame_100219.jpg,"[-49, 667]","[176, 1180]","[341, 342]","[533, 529]"
1033,"[1, 1, 2]",WP38_frame_58441.jpg,"[844, 1383, 873]","[1181, 1501, 1390]","[772, 633, 644]","[940, 703, 886]"
1034,[2],KPT_017_2021_02_26_frame_21500.jpg,[516],[672],[564],[733]
1035,"[2, 2]",WP40_frame_41148.jpg,"[1216, 1235]","[1339, 1361]","[727, 936]","[842, 1046]"
1036,"[1, 1]",KPT_017_2021_02_26_frame_30537.jpg,"[-72, 449]","[226, 602]","[678, 516]","[928, 567]"
1037,"[3, 3]",Green_20canKAP24_2021_frame_26450.jpg,"[30, 415]","[297, 505]","[347, 566]","[567, 911]"
1038,"[3, 3]",WP54_frame_100039.jpg,"[541, 801]","[908, 1048]","[-19, 388]","[268, 822]"
1039,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_18725.jpg,"[343, 484, 750]","[1102, 613, 1000]","[560, 551, 649]","[953, 831, 966]"
1040,"[1, 2]",WP40_frame_108911.jpg,"[1509, 913]","[1804, 1150]","[730, 598]","[1011, 983]"
1041,"[1, 1, 2]",KPT_017_2021_02_26_frame_29062.jpg,"[379, 828, 380]","[475, 1006, 1174]","[813, 587, 184]","[896, 687, 969]"
1042,"[1, 1]",KPT_017_2021_02_26_frame_30612.jpg,"[205, 1097]","[375, 1258]","[102, 369]","[157, 483]"
1043,"[3, 3, 3]",Green_20canKAP24_2021_frame_44800.jpg,"[12, 40, 47]","[596, 292, 291]","[350, 419, 355]","[630, 530, 600]"
1044,[3],Green_20canKAP24_2021_frame_44125.jpg,[31],[382],[290],[492]
1045,"[1, 1]",WP40_frame_38391.jpg,"[1119, 1686]","[1244, 1767]","[774, 518]","[874, 584]"
1046,[1],TUH_035_22_09_2020_frame_60778.jpg,[1588],[1920],[426],[745]
1047,[1],TUH_035_22_09_2020_frame_78041.jpg,[277],[435],[7],[120]
1048,[3],Green_20canKAP24_2021_frame_43800.jpg,[133],[551],[735],[978]
1049,[3],WP40_frame_112087.jpg,[329],[445],[616],[731]
1050,"[1, 1, 1, 2]",WP40_frame_40609.jpg,"[1540, 1692, 1726, 597]","[1776, 1869, 1861, 823]","[954, 367, 390, 775]","[1068, 457, 438, 868]"
1051,[1],Rangatira_20pointKAP23_2021_frame_19925.jpg,[285],[504],[806],[953]
1052,"[1, 1, 1, 1]",Hole_20in_20the_20wall_20bayKAP16_2021_frame_6925.jpg,"[398, 782, 800, 868]","[497, 856, 836, 1264]","[74, 699, 186, 476]","[161, 768, 449, 857]"
1053,[2],WP38_frame_91348.jpg,[1753],[1918],[796],[1003]
1055,"[1, 1]",Rangatira_20pointKAP23_2021_frame_37375.jpg,"[194, 249]","[542, 475]","[-48, -6]","[94, 109]"
1056,"[3, 3, 3, 3]",PMR12_2012_frame_35064.jpg,"[102, 269, 473, 566]","[205, 392, 552, 675]","[30, 84, 246, 268]","[230, 144, 456, 448]"
1057,"[3, 3]",Green_20canKAP24_2021_frame_43850.jpg,"[-15, 573]","[212, 937]","[278, 870]","[468, 957]"
1058,[1],TUH_035_22_09_2020_frame_77382.jpg,[1623],[1885],[756],[1069]
1059,"[1, 1, 1]",KPT_017_2021_02_26_frame_30287.jpg,"[-1, 411, 485]","[174, 521, 572]","[595, 503, 612]","[666, 584, 775]"
1061,"[3, 3]",WP54_frame_88591.jpg,"[983, 1076]","[1284, 1210]","[497, 501]","[892, 866]"
1062,[3],Green_20canKAP24_2021_frame_26162.jpg,[12],[131],[388],[700]
1063,[3],WP54_frame_88411.jpg,[831],[1026],[480],[868]
1064,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_38000.jpg,"[232, 319, 1018]","[463, 521, 1171]","[-3, 800, -22]","[100, 939, 193]"
1065,[1],Onepoto_20pointKAP20_2020_frame_52927.jpg,[693],[999],[242],[472]
1066,"[1, 1, 2]",DD5_2011_frame_52207.jpg,"[179, 365, 182]","[353, 424, 350]","[24, 66, 27]","[126, 199, 136]"
1067,[3],Hole_20in_20the_20wall_20bayKAP16_2021_frame_19400.jpg,[474],[723],[532],[807]
1068,[1],PMR25_2012_frame_28381.jpg,[0],[95],[358],[445]
1069,[3],Green_20canKAP24_2021_frame_45025.jpg,[770],[972],[467],[786]
1070,"[1, 2]",KPT_017_2021_02_26_frame_35400.jpg,"[1010, 167]","[1202, 252]","[701, 816]","[777, 966]"
1071,[3],WP40_frame_43666.jpg,[1164],[1336],[714],[802]
1072,"[1, 1, 1, 1]",KPT_017_2021_02_26_frame_30012.jpg,"[59, 632, 918, 959]","[194, 801, 1238, 1191]","[17, 243, 379, 404]","[105, 380, 481, 498]"
1073,[1],WP40_frame_110109.jpg,[623],[953],[863],[1088]
1074,[3],DD12_2011_frame_58621.jpg,[419],[534],[215],[400]
1075,"[3, 3]",Green_20canKAP24_2021_frame_24425.jpg,"[77, 369]","[463, 532]","[797, 356]","[945, 564]"
1076,"[3, 3]",Green_20canKAP24_2021_frame_35962.jpg,"[163, 335]","[540, 440]","[476, 0]","[613, 45]"
1077,"[3, 3]",WP54_frame_97342.jpg,"[1048, 1199]","[1665, 1363]","[496, 467]","[927, 814]"
1078,"[3, 3]",Green_20canKAP24_2021_frame_44325.jpg,"[218, 274]","[552, 402]","[563, 29]","[686, 420]"
1079,[1],TUH_035_22_09_2020_frame_79839.jpg,[721],[1877],[383],[475]
1080,[2],WP38_frame_25954.jpg,[1134],[1659],[348],[979]
1081,"[2, 3, 3]",WP54_frame_83136.jpg,"[1159, 1722, 1775]","[1300, 1957, 2047]","[927, 449, 386]","[1002, 863, 950]"
1082,"[1, 1, 2]",DD2_2011_frame_35574.jpg,"[339, 529, 526]","[457, 664, 643]","[375, 124, 122]","[468, 347, 382]"
1083,"[1, 1]",KPT_017_2021_02_26_frame_28612.jpg,"[94, 930]","[135, 1108]","[484, 0]","[670, 97]"
1084,"[1, 1]",Rangatira_20pointKAP23_2021_frame_39450.jpg,"[335, 764]","[589, 1149]","[1, 367]","[72, 631]"
1085,[1],TUH_035_22_09_2020_frame_81458.jpg,[163],[453],[204],[564]
1086,[3],WP54_frame_54845.jpg,[1552],[1836],[660],[1000]
1087,"[3, 3]",Green_20canKAP24_2021_frame_44400.jpg,"[270, 294]","[590, 616]","[554, 587]","[641, 685]"
1088,"[3, 3]",WP54_frame_78941.jpg,"[886, 1013]","[1117, 1165]","[540, 555]","[844, 792]"
1089,"[3, 3]",Green_20canKAP24_2021_frame_40725.jpg,"[106, 161]","[370, 774]","[143, 280]","[306, 623]"
1090,"[3, 3, 3]",PMR13_2012_frame_22987.jpg,"[64, 114, 433]","[117, 171, 514]","[28, 286, 124]","[178, 388, 359]"
1091,[3],WP54_frame_78881.jpg,[774],[1107],[574],[766]
1092,[2],WP38_frame_39560.jpg,[1605],[1692],[389],[462]
1093,"[3, 3]",Rangatira_20pointKAP23_2021_frame_20325.jpg,"[270, 320]","[600, 588]","[819, 868]","[966, 958]"
1094,[1],Hole_20in_20the_20wall_20bayKAP16_2021_frame_40375.jpg,[386],[1138],[71],[879]
1095,"[1, 1, 1, 2, 2]",WP40_frame_110289.jpg,"[459, 904, 1318, 553, 954]","[896, 1142, 1419, 823, 1035]","[789, 759, 997, 785, 777]","[999, 980, 1138, 997, 932]"
1096,"[1, 1]",Onepoto_20pointKAP20_2020_frame_54845.jpg,"[329, 1130]","[983, 1499]","[9, 142]","[166, 537]"
1097,"[2, 2, 2, 3]",WP40_frame_109090.jpg,"[1212, 1449, 1524, 1237]","[1307, 1704, 1566, 1315]","[986, 852, 946, 988]","[1105, 1052, 1041, 1116]"
1098,"[2, 3]",WP38_frame_84875.jpg,"[1780, 1474]","[1915, 1530]","[243, 516]","[304, 672]"
1099,"[3, 3]",WP54_frame_86013.jpg,"[892, 1762]","[1330, 1931]","[466, 264]","[937, 536]"
1100,"[3, 3]",WP40_frame_109750.jpg,"[591, 1144]","[966, 1418]","[834, 875]","[963, 1050]"
1101,[3],WP54_frame_95364.jpg,[1269],[1533],[466],[788]
1102,[1],TUH_035_22_09_2020_frame_83256.jpg,[37],[344],[842],[1008]
1103,"[1, 1, 1, 1, 2]",KPT_017_2021_02_26_frame_36800.jpg,"[378, 434, 747, 979, 314]","[878, 595, 1131, 1198, 542]","[734, 444, 470, 171, 657]","[991, 642, 603, 277, 869]"
1104,"[1, 1, 1]",Te_20Oneroa_20BayKAP01_2021_frame_34975.jpg,"[16, 732, 764]","[1296, 1248, 963]","[88, 173, 859]","[946, 572, 972]"
1105,[3],WP54_frame_94945.jpg,[781],[1016],[628],[935]
1106,"[3, 3, 3]",Green_20canKAP24_2021_frame_22175.jpg,"[0, 319, 376]","[222, 660, 608]","[717, 462, 515]","[845, 637, 609]"
1107,"[1, 1, 1]",Te_20Oneroa_20BayKAP01_2021_frame_26700.jpg,"[307, 771, 1186]","[556, 935, 1271]","[2, 259, 397]","[239, 486, 751]"
1108,[1],TUH_035_22_09_2020_frame_64555.jpg,[1421],[1516],[248],[498]
1109,"[3, 3, 3]",Green_20canKAP24_2021_frame_38037.jpg,"[312, 433, 972]","[646, 618, 1228]","[306, 321, 5]","[494, 463, 222]"
1110,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_38425.jpg,"[290, 792, 1057]","[554, 1012, 1273]","[-56, -9, 296]","[83, 246, 708]"
1111,"[1, 1]",Rangatira_20pointKAP23_2021_frame_38300.jpg,"[255, 306]","[498, 479]","[18, 603]","[85, 795]"
1112,"[1, 1]",WP40_frame_110049.jpg,"[909, 1292]","[1188, 1537]","[871, 623]","[1015, 832]"
1113,"[1, 1]",Rangatira_20pointKAP23_2021_frame_38825.jpg,"[447, 1137]","[1052, 1282]","[548, 322]","[856, 483]"
1114,"[1, 1, 2, 2]",KPT_017_2021_02_26_frame_28587.jpg,"[53, 536, 613, 919]","[1286, 776, 668, 1039]","[116, 215, 724, 195]","[921, 428, 891, 333]"
1115,"[1, 1]",Rangatira_20pointKAP23_2021_frame_37950.jpg,"[2, 211]","[242, 486]","[648, -10]","[789, 98]"
1116,[3],WP40_frame_40729.jpg,[600],[760],[374],[439]
1117,"[1, 1]",KPT_017_2021_02_26_frame_31012.jpg,"[696, 845]","[843, 1065]","[909, 442]","[959, 551]"
1118,"[3, 3, 3]",WP54_frame_75224.jpg,"[852, 856, 890]","[980, 967, 991]","[560, 609, 573]","[921, 765, 768]"
1119,"[3, 3]",WP38_frame_93746.jpg,"[1166, 1177]","[1401, 1474]","[264, 217]","[405, 376]"
1120,[1],Onepoto_20pointKAP20_2020_frame_61693.jpg,[231],[771],[326],[862]
1121,[1],DD6_2011_frame_40759.jpg,[459],[679],[144],[409]
1122,"[2, 2, 3]",WP38_frame_102797.jpg,"[1436, 1470, 1398]","[1673, 1647, 1513]","[635, 676, 262]","[956, 874, 398]"
1123,"[2, 3, 3]",WP54_frame_63416.jpg,"[1039, 1797, 1802]","[1483, 1934, 2020]","[688, 645, 569]","[975, 842, 833]"
1124,[1],TUH_035_22_09_2020_frame_80798.jpg,[111],[284],[865],[1024]
1125,"[2, 3]",WP40_frame_38571.jpg,"[1390, 1382]","[1549, 1560]","[935, 950]","[1092, 1088]"
1126,[3],WP38_frame_108851.jpg,[1660],[1903],[712],[773]
1127,"[1, 1, 1, 1, 2]",Hole_20in_20the_20wall_20bayKAP16_2021_frame_40400.jpg,"[96, 343, 668, 885, 879]","[184, 643, 744, 1095, 979]","[348, 370, 147, 0, 765]","[576, 575, 249, 206, 923]"
1128,"[3, 3]",Green_20canKAP24_2021_frame_45175.jpg,"[-10, 4]","[246, 212]","[443, 498]","[590, 567]"
1129,[3],Green_20canKAP24_2021_frame_45125.jpg,[0],[136],[658],[982]
1130,"[3, 3, 3]",Green_20canKAP24_2021_frame_43925.jpg,"[90, 561, 907]","[364, 894, 1186]","[66, 525, 367]","[231, 695, 726]"
1131,[3],WP38_frame_83016.jpg,[1297],[1392],[339],[446]
1132,[1],TUH_035_22_09_2020_frame_78880.jpg,[1167],[1422],[658],[767]
1133,[1],KPT_017_2021_02_26_frame_43387.jpg,[732],[1100],[108],[644]
1134,[1],DD5_2011_frame_37492.jpg,[541],[560],[398],[449]
1135,"[1, 1, 1]",Hole_20in_20the_20wall_20bayKAP16_2021_frame_24850.jpg,"[472, 494, 1131]","[785, 1190, 1292]","[278, 59, 203]","[378, 662, 495]"
1136,"[1, 1, 1, 1, 2]",Te_20Oneroa_20BayKAP01_2021_frame_21725.jpg,"[86, 119, 395, 750, 133]","[1254, 315, 1054, 1029, 224]","[13, 366, 230, 252, 858]","[936, 693, 919, 657, 942]"
1137,[1],WP40_frame_62637.jpg,[1194],[1263],[381],[415]
1138,[2],WP54_frame_26073.jpg,[1769],[1847],[834],[864]
1139,[1],Onepoto_20pointKAP20_2020_frame_62202.jpg,[289],[591],[659],[879]
1140,"[3, 3]",WP54_frame_86793.jpg,"[474, 1118]","[804, 1398]","[392, 852]","[636, 1077]"
